gene,logFC,pvalue
ERAP1,0.9160839763018168,0.0271746658669703
ATP8B1,-1.093045849403019,0.0271788046149973
SOBP,-0.5826502379067211,0.027196070921749
ATXN8OS,1.1266066592096315,0.027201336259005
LPP,-0.7261823812143042,0.0272231427237956
SLC1A1,-0.4852878138580134,0.0272482686159959
MLNR,-0.8960110404535189,0.0272714573990667
TFEB,0.4833755857036763,0.0273024964171161
ATP5A1,0.144692834695352,0.0273252823772219
ACKR1,-0.5534840578868696,0.0273448458686389
CCL19,1.5705030986163475,0.0273986147137993
GRIN2A,0.8901487288433856,0.0274072670042993
RAC1,0.2984505041322745,0.0274323446291901
LAG3,1.422333354005202,0.0274532920146772
GORASP2,0.288421341279184,0.0274680901299174
MTSS1L,-0.6377247410077245,0.0274743462807514
TOPORS,0.3165646334793113,0.0274788730668871
CDC42BPA,-1.146733127208725,0.0275141649414793
RBPJL,-0.7312474863760734,0.027537199804915
PEX12,0.4155376468151814,0.0275958640077052
KL,0.5874704880175674,0.0276020660314847
DOPEY1,1.3391163987877222,0.0276609239018417
NCLN,-0.936792532358139,0.0276978540872042
GDF5,-1.0426150150008189,0.0277446347983165
PAK1,0.4820713413653399,0.0277486613586798
NCAM2,0.7282562472655059,0.0277644509660718
HSF4,-0.6203677543228645,0.0278433283595393
SLC9A6,0.4083553533222819,0.0278522607269677
TBCB,0.4169493425677739,0.027896574693237
NCAPG2,0.4086096733091597,0.0279101067683714
ALPK1,-0.6575591536189336,0.0279158277803036
NHLH2,0.7260148024592743,0.0279190891425093
CR1,1.4963633543271042,0.0279268234224094
ZBTB14,0.8318929260971499,0.0279295774402687
PRPF19,-0.2885211923533717,0.0279413751372136
MTERF4,0.5087804618295042,0.0279612364072268
GABRD,-0.636527081756959,0.0280393748259015
FBXW4,-0.3225725488338913,0.0280850789331997
BBS7,0.4949674596936093,0.0280892599238008
GMCL1,0.4522876423798969,0.0281041139239769
CABYR,0.2834529564919084,0.0281308012595033
HTR3A,0.7929187373841549,0.0281477687719024
ZCCHC6,0.334845115841297,0.0281520783839175
FAT2,-1.0000020901901507,0.0281831923118956
SLC38A3,-0.7502592515644766,0.0282307800835876
TAF1C,-0.8740295475440973,0.0282703624522141
SPPL2B,-0.7790038989501937,0.0282871428158878
SNTA1,-0.5017935939188902,0.0282924454279219
ARPC3,0.2514039131622319,0.0283156639929214
ZNF75D,0.5775507353865832,0.028329947840174
SMPD3,0.7099537151635937,0.028352268998071
HIP1R,1.511927157272459,0.0284098054724857
IPO5,-0.4127869391890897,0.0284293814842232
PGM5,-0.9772876365695788,0.0284873288569487
MARCH8,0.6080846535246192,0.0284885369859907
NRIP1,-0.8004308130791351,0.0285204166474603
SGCA,-1.8736912394935552,0.0285582220530641
FABP6,-0.3060805275879175,0.0285909875024793
LECT2,0.5513353412671518,0.0285992404996203
SLC38A7,-1.032262828606652,0.0286273220610558
XPNPEP1,0.3223422381750325,0.0286668611668433
ACO2,1.235571778936607,0.028687137162574
PTPN4,0.272162602903351,0.0286874976857361
ORAI2,-0.8962889232522748,0.0287170970421379
GALC,0.4806075895444994,0.0287481102612576
RASSF4,1.163268339863027,0.0287710681281143
RAC2,1.09397199929173,0.0287785536431494
ITM2B,-0.4266453403606309,0.0288485235570268
KHK,0.5593762601802919,0.0288695444947662
PAQR4,0.9575351874387898,0.0288793650838665
NDUFS1,0.1840466843242634,0.028882168324399
IFT46,-0.1727426430818326,0.028883052064579
UBQLN4,0.2564206846406645,0.0289108554475881
PRKAR1A,-0.5670774249310178,0.0289240830938285
RGR,-0.862667856123446,0.0289438914739128
TRIM37,0.2830094680884834,0.0289622653950815
DCAF11,-0.2756883490223512,0.0290434544291363
PPP1R8,0.3520668366755881,0.0290610738740129
MYL6,-0.5392261782011367,0.0290621947827366
CDH20,0.3821601429786008,0.0290854176858486
SRC,-1.343681287225286,0.0290880989340843
VWA9,0.2176529170415548,0.0291567513835307
CERS6,0.557842632251746,0.0291893942140184
LPPR3,0.9032704846719516,0.0291964528840225
PDE1C,-1.199281359556431,0.0292371149307306
AMN,-0.501034900260219,0.0292435910674245
ACIN1,-0.444857569975758,0.029245993552585
DENND4A,0.8654670822052397,0.0292957968340289
KIR3DS1,-0.9404226265327909,0.0293228683181122
EMC1,-1.1618573797323526,0.0293241653219507
CRYBA2,-0.4948632095390968,0.0293380413212223
PRKRIR,0.4123811178790415,0.029420526375449
HSPE1,-0.6765307205606899,0.0294533101499483
USP9X,0.188047929660593,0.029472963510533
KCNC4,-0.7184655184598698,0.0295148192420393
KIF21B,1.193976405023114,0.029583767484602
C6ORF123,0.8806701457564827,0.0296241414887274
TRIM17,-1.123214295245052,0.029659869529233
LZTS1,-0.7991026332327396,0.0296835856154721
FANCI,1.524799681303211,0.0296977789374585
SCGB1A1,0.9533071228791884,0.0297429694112484
DUSP22,0.2485998668096556,0.029772530598974
CTD-2269F5.1,-0.6001319609651414,0.0297808335166989
LGMN,-0.7412123689459928,0.0298108135981675
LINC00328,1.2996856821813705,0.0298119396341191
TM9SF2,0.2071670218738432,0.0298865053502729
CXCL12,0.7143776876797876,0.0299695239010082
PRMT5,-0.5007417438412993,0.0299751597922217
FCGR2C,0.7404536285118457,0.0300131248504121
PRM2,-0.3438580948614005,0.0300681092706476
MPHOSPH9,1.2976898281782736,0.0300829239650065
MRPL40,0.3953091551464993,0.0300888573510162
CA2,1.3944842020029489,0.0301192161766427
TAOK2,-0.7037752209050501,0.0302384881809492
BTAF1,0.4123929864089195,0.0302445354189376
ADPRH,-0.8955888361875965,0.0302485414698237
FN1,-1.0843419102358212,0.0302953010563593
MISP,-0.9030517375951472,0.0303193443573307
BSG,-0.543837359700321,0.0303211962243688
MTMR10,-1.0197066455410182,0.0303367954464703
GCHFR,-1.1082654340092022,0.0303373255126542
THAP9,1.3369863417076258,0.0303627796967272
TNPO2,-0.9784847676988204,0.0304269243685974
ZNF550,-0.9621968538770878,0.0304271189843175
APOL1,1.0922693026730368,0.0304420145377506
RPL7,-0.2473949928836489,0.03049632618942
PSMC1,-0.2114410745827584,0.0305126422713294
PDZD3,-0.4026808802059962,0.0305559275012945
ZNF292,0.5094831710615431,0.0305715748360348
MAFF,-1.175476694059551,0.0305953106557366
ZNF394,0.2743137175468355,0.0305958299257965
DDX51,-1.0823595229541878,0.0306029066391179
PTPRF,-1.2891706268638687,0.0306296300254909
NUP188,-1.0461621232342004,0.0306302252311189
ZNF544,0.3750588103987393,0.0306799779345376
GGA2,-1.209857200527181,0.0307011545332935
NUP37,0.2287231964310425,0.030711467474369
HTRA1,-0.374391884170052,0.0307932405883787
MAD2L1BP,0.3068634773841747,0.0308527380675807
PKIA,0.6187451159974211,0.030859205656374
APOH,0.8832269774295098,0.0308725075086976
CDC7,0.4105973568700376,0.0308897534493404
ENOX1,0.5149084830145974,0.0309316418514273
PLA2G6,-0.7124165327321101,0.030939578050808
GMPR2,0.4226576999895481,0.030964083567591
PTPN21,-1.3030350476948789,0.0309969237773339
HBEGF,-1.315027165791948,0.0310926684759796
HAO2,-0.5779408808158548,0.0310936739129899
SCN9A,1.3608907992564947,0.0311330537281371
DRD4,0.7494823841959284,0.0311552355399141
STIM1,-0.3502181192450715,0.0311837076674724
CALML4,0.5281769409303152,0.0312000143220617
STAP1,1.4976327815314612,0.0312346722955331
TRAFD1,0.5916038852850392,0.0312891821089433
GRK6,0.8564458637519836,0.0313100448340318
GPR25,1.3178361870959483,0.0313152831697203
FRS3,0.5513430715254923,0.0313928249872507
ABHD2,-1.3310801720264385,0.0313983086638396
UBXN8,-0.3226543071843402,0.0314330890209162
RSAD2,0.7512595838361191,0.0314701397590112
ENPP2,0.5135783392284221,0.0314937824344568
SH2B3,0.4082259195101478,0.0315313487124922
INSIG1,-0.9061821935979796,0.0315814679800092
LOC100272216,-0.8760461679935023,0.0315959104749393
WDR59,-0.961992588379212,0.0316261042905963
CACNA1B,-0.7676732513969311,0.0316762898138378
ALMS1,-0.5685421533724231,0.0317508403673198
STAG3L4,0.37755085843947,0.0317575270591584
KCNK2,1.3445260276690307,0.0318459210031391
POLR1E,-0.4003566090317694,0.0318935936206119
RRS1,-0.7226714706098836,0.0318993837274299
SCRN3,0.6916486917061988,0.0319173095732953
STYXL1,0.3124121409557254,0.0319442607907182
HIST3H2A,-0.5058081273516972,0.0319614259108256
SLC19A1,-0.5846004023945275,0.0319722412529087
MOSPD3,0.2061855392716278,0.0319829058557602
NUP155,0.2208890377884858,0.0320257662975514
ARFIP2,-0.2814133484168746,0.0320519249796455
SYT2,-0.608675722516681,0.0320635421984783
HSD17B8,0.5503914486669217,0.0320710822333324
HMOX2,0.5853520103828309,0.0320824812060073
PRRC2B,-0.2593283509626243,0.032148138855353
RP11-395B7.7,-0.4792860256094595,0.0321608271527766
DRP2,1.1328535756703475,0.0321852204368786
BPNT1,1.1714098823382035,0.032217132045421
THRB,-0.6986332908100001,0.0322227206578523
MEIS3P1,-0.2789535762976474,0.0322592573529738
RP11-680F8.4,-0.7888253787448223,0.0322897327922929
DTNB,0.9591221789313495,0.0323720392688513
PDCD6,-0.756125805213566,0.0323747394747035
KRT1,-0.5576494466641737,0.0323824041334256
POLR2J4,-0.864971519936363,0.0323942144564938
ST6GALNAC4,-0.5419358919142532,0.0323989532437219
EPYC,0.8144295393354728,0.0324176790735834
APOM,-0.4132722403986451,0.0325476023330671
IMPDH2,-0.3173466477330144,0.0325489433499409
RGS11,1.0023014891155215,0.0325547422311309
MPP6,-1.4243828442555948,0.0326080820781871
CCR6,0.9141688629080011,0.0326244500667445
DHTKD1,0.5963265409261371,0.0326427411447866
GTF2E1,0.286367016463835,0.0326904642561419
PSMG2,0.1581173873672412,0.0327020485326823
TIMM13,-0.3082253994338408,0.0327456775040471
PSMA5,0.3368832410890583,0.0328211993477359
PAFAH1B1,-0.5427111766562076,0.0328990701189118
SASH3,0.5887053339744206,0.0329289212127425
DNASE1L3,-1.2469403278294493,0.0329540612477264
MICALL1,0.8809966488560939,0.0329542331421038
KLHL7,0.5879321826399488,0.0330000946793456
KIF20A,1.709936271520216,0.0330165219553751
OPRD1,0.7492621758814426,0.0331480419897514
GNG12,-0.2786182266867367,0.0331528510300003
RWDD2A,0.3215791983991503,0.0332329324877868
XRCC3,0.9603451299814636,0.0332856251661851
ERCC8,-0.6456222577801904,0.0333223485591127
CACNA1C,1.0214521789948927,0.0333225236367255
RAB33A,0.5963463762057737,0.0333582449417792
MAN1A2,-0.9976571498965784,0.0333633967000138
GSAP,0.5029998539259761,0.0333904194402975
PPDPF,-0.5474851563902821,0.0333977908528086
NUP50,-1.1829676314590274,0.0334306682246233
RAB11FIP3,-0.741503871786124,0.0334450163154797
ERICH1,-0.6313154466603121,0.0335486308710421
SEMA6D,-0.9198884090076688,0.0335756556278714
MST4,0.5974808915619141,0.0335965834700346
HS2ST1,0.4774432748856476,0.0335995767298649
TPR,-1.5758781411897689,0.0336062409897092
GPC1,-1.2155783052667588,0.0336409348529291
GIN1,0.3854995147487496,0.0336606152385328
SHPK,0.4345128303746444,0.0336773316563627
LILRA5,-0.3236147516354908,0.0336876789483445
HMGCR,0.393786790883019,0.0338092030962506
PYY2,-0.3698423819553054,0.033898690451222
EPHB3,0.8002073071847864,0.0339685800567784
ZNF764,0.4970764128867273,0.0339839174277255
EBI3,1.2783112669956278,0.0340035862095282
PYROXD1,0.5425863013301928,0.0340232595564905
APOLD1,-1.010614749232749,0.0340368773236677
FSHR,0.4235668660903564,0.0340864973087214
MED15,-0.375506681467888,0.0340877646707259
ANGPTL7,-2.141769392521379,0.0341059787549969
MGC4859,1.1481829077002668,0.0342043573855037
PTGER1,-0.790437370090034,0.034205508613251
SLC23A2,-0.5893383851572533,0.0342984760665558
SMC2,0.9033727919973183,0.0343311627983289
TMSB4Y,-1.069954745164936,0.0343578363858183
PARP4,0.3112811797147472,0.0343698789688257
FGF21,-0.7867288997603774,0.0343923597150572
CACNG5,-0.7575974787112632,0.0344058500782486
OTC,0.8086575842793473,0.0344165283038838
MIA3,0.422015207525134,0.0344183339175794
TRIP12,0.2012863553875643,0.0344211446347078
VAMP7,-0.1604404295404897,0.0344297450197414
ATP5J,-0.3183050614708964,0.0344355457317873
C21ORF59,-0.4111491714713473,0.034534339781951
SOX5,-1.863006938673404,0.0345917490794343
ZNF160,-0.8478132043073874,0.0346236930964955
ATP6V1E1,0.4017153097325057,0.0346416015349841
HLA-F,0.4321881875860107,0.0347090025198599
F7,0.3469122624630421,0.034725858679154
DGKH,-0.8099611122396801,0.034763423807145
BUD31,-0.5792569663007647,0.0348223430712273
SPINT3,0.5337333814635983,0.0348304726590269
STYK1,1.229162840925416,0.0348370555256254
PLEKHF2,0.5226465558185698,0.0349198783596246
DOPEY2,0.8991933855629028,0.0349593211744064
GSTK1,0.3434084771896923,0.0349962693779578
KIF4A,0.4975592853892872,0.0350198249227533
PTGDR2,-0.8782598270167705,0.0350454609556969
GFAP,-1.1008703766306422,0.0350668938890069
GSTM2,-0.5122498215989602,0.0351026647626019
KIAA0930,0.3098928876429792,0.03510579819492
C16ORF70,-0.4830888440469856,0.0351630209286623
PLA1A,1.308899977492727,0.0351661208858691
LOC101930405,1.3325320307559965,0.0351873411151444
AKAP6,-0.5719556483227772,0.0352448949129004
CDC37L1,-0.4304523914506877,0.0352690710291627
TCL1A,0.9830993455914072,0.0352934491551978
CDT1,0.997363685264978,0.0353023380794776
C18ORF8,0.1793829519225003,0.0353238297069647
FXYD1,-0.7009197716491915,0.0354025945654232
NCOA6,0.2352827565213555,0.0354027749553342
NAP1L4,0.1665563375062237,0.0354246635656901
PPP1R37,-0.983805537619732,0.0354305778835481
C2ORF44,0.3294214903577943,0.0354476014255247
EPPK1,0.4806256143513083,0.0354803263830614
DHX16,-0.2143047150552828,0.0355521210148131
MFI2,-1.080743226602709,0.0355574489389986
ACP2,0.4559933386961585,0.0355634804910552
IL16,0.5186905634101979,0.035610750016192
PPCDC,0.4452185156227708,0.0356394697382463
VPS4B,0.4926924841087192,0.035686516191509
ADM,-0.8812254303690796,0.0357619973114883
CHMP2A,-0.1824638391311079,0.035828785146094
ZBTB16,-1.382599493611039,0.0358754256627545
DPH5,0.6325657216900353,0.0358824109114273
JUND,-0.7199463804101542,0.0358904835672803
EIF3A,-0.4259732647088228,0.0359363381836786
SAG,-0.8037689265143655,0.0359552351007683
ZNF79,1.2590034190641903,0.0360080019419203
DNAJC22,-0.7429602710609453,0.036061145473978
LPXN,0.6006731245510277,0.036066728744316
PLA2G4A,0.4799063358442144,0.0360863286114343
ITGAL,0.9122125585646116,0.0361014603941213
GNB1,-0.3270705103009614,0.0361296238363499
TMEM50A,0.3147044473742806,0.0361347631405704
ZNF426,0.6008773759134476,0.0361376428055452
BRD1,-0.4298800413458004,0.0361729246329332
XIAP,0.3878456583854293,0.0363241922655494
CTDSPL,-1.1802704062842366,0.0363293532589943
EXOC7,-1.3556548876445316,0.0363882540099392
SEMA3E,-1.391084281488367,0.0364416760545037
ANKRD36BP2,0.943000904942188,0.0364554925631634
GPX3,-0.7502768504031696,0.036540377567698
RBM42,-0.275003240073401,0.0365986427820388
ZKSCAN4,0.8647460417579929,0.036635390167467
GPR4,-0.5666289964847833,0.0366723116115738
MYRF,1.1100090939651537,0.0367429873059657
TSPAN13,0.903577409937915,0.0368275089557249
CHRNE,-1.0601525953255146,0.0369097881042301
PSRC1,0.2805099475791062,0.0369199777161237
SLC4A4,-1.1916168387080597,0.0369313444705133
LIMK2,-0.9955532389238222,0.0369396892929881
ANKRD36B,-1.096217010702313,0.0370372627581388
BDH2,-0.4304654089608171,0.0370611828881401
PCNP,-0.3816772030443065,0.0370648209523227
EIF1,-2.149813188578526,0.0370712303229933
DBI,0.3126119322618486,0.0371324130857626
PIK3R1,-0.6754004346169555,0.0371714124857915
LAT,1.0738910611192845,0.0371915824357661
CYP2C9,-0.5905629113736142,0.0372267693331611
MAPKAPK3,-0.4523097944014198,0.0372579432084634
BCLAF1,-1.0182763125805767,0.0372581059496417
MCTS1,0.227084208902804,0.0373226382190213
ALPK3,-0.8231620707787224,0.0373255751367987
C2ORF43,0.2702701573051973,0.0373707214506073
H1FX,1.0295060136233118,0.0373849766441983
MYL12B,-0.4185962165522472,0.037394206533233
DNAJB1,-0.5560767025286175,0.0374727886632843
HESX1,0.7699642131264239,0.0374951130200349
SMS,-0.444144842872662,0.0375481325959456
FER,-0.6894101255133966,0.0376148650359147
USP39,0.3826382134606811,0.0376511368359996
ASB1,0.6826960575976289,0.0376834734908342
KDM7A,-0.516166922181295,0.0376849863333062
FAM111A,0.4695787423514765,0.0376850119663609
CAPG,1.1222212093204806,0.0378259507564305
SYNRG,0.3333492552063735,0.0378377845655847
FAM153A,-0.5860113060136065,0.0378558576385996
VPS33B,0.2833709251064569,0.0378609396676558
MC3R,1.0102674327232029,0.0378778603455043
PEA15,0.2986785399117142,0.0379422191417531
PCBP3,1.095102262528581,0.0379444265552138
TCEAL2,-1.155343182264135,0.0380074741482339
FAM216A,-0.4535033810946061,0.0380371731271635
DCAF4,-0.63741514978563,0.0380816314331838
PLA2G7,1.08896875407783,0.0381292543995896
PLAC1,-0.8901158764187524,0.0381628115416203
AKAP13,-0.8818254139123454,0.0382563857856365
TDO2,1.0739949070118042,0.0383544737177988
SNN,-0.3872525448981356,0.038359595037794
OR7E37P,0.2544660127831886,0.0383823078149388
PLA2G4C,0.9770786239507174,0.0384328906551031
SPRY2,-0.7263354284992474,0.0384512073403524
KDM5A,0.286976865093913,0.0384727615551518
BAG5,-0.7374480296208761,0.0385072452269784
MCM10,0.8833037160309738,0.0385306342194564
FBXL4,0.4399595982503061,0.0385845334505277
RNF115,-0.1769346882828113,0.0386154885111305
DHPS,0.7527107855779711,0.0386461206691397
FGF5,-1.175371032877666,0.0386499121348179
FRK,1.325858181568739,0.038692542412429
SGCD,0.900638131362471,0.0387534057937535
C1QL1,-0.447756356668666,0.0388339521881009
ORC4,1.1085567199591928,0.0388637131342993
ARL1,0.4610064860733409,0.0389145056932369
MASP1,-1.0560871465672277,0.0389161584438376
DBR1,0.3348567650626046,0.0389175857771329
SUB1,0.4697399234865376,0.0389358448276647
EHD1,-0.4563744017675955,0.0389540688159044
BAP1,-0.2338059165760899,0.0389795782224541
KATNB1,0.6601454580609225,0.0389922276076751
PITRM1,-0.4095173375809935,0.0390191237001859
ITGA1,1.4985185734501707,0.0390322262154292
PEX16,0.8031263600327696,0.0390467607108091
WASL,-1.1955638466548475,0.0390528508620599
PDSS2,0.3030051259102304,0.0390941997719792
SCEL,1.009551887586993,0.0391083408592165
IPO8,-0.4224784220371287,0.0392085025870919
DCSTAMP,0.745499570923613,0.0392889028445142
RP11-82L18.2,-0.5018053722543119,0.0393032656504985
MAP4K5,-1.3705295513560598,0.0393150689274495
WHSC1L1,0.9388079801245688,0.0393288440501835
SLFN12,0.4642967958347608,0.0394557083061345
SMO,-0.4872717064980492,0.0394561101320779
NUCB1,-0.5337138297274766,0.0394902990430345
TRA2A,-0.8385378143013087,0.0394952497076726
GTF2B,0.2146447660589139,0.03957226582725
TUBGCP3,0.3768262498851076,0.0395863063916192
HCRTR1,0.5643740048799377,0.0395876592661125
TBC1D22B,-1.1353946468033589,0.039611005326563
KRR1,-0.5831545450254936,0.0396130304746473
NRCAM,0.6467035710353546,0.0396693810480118
HLA-DPB1,0.6096861771042885,0.0396733591877861
LRIT1,1.1176517596762454,0.0396797330776041
NXF3,-1.2789597240875108,0.0397110091806277
RPL34,-0.1238749754804704,0.0397534247329908
OFD1,0.3312345964200602,0.0398054327271607
HEATR6,-0.6388747846144129,0.0398198120710134
KIR2DS3,-0.5219306702237105,0.0398470623726597
PKN2,-0.8458566934715268,0.0398859404356787
ST18,1.2634375290135096,0.0399132228115551
PRPS2,0.4108406176758876,0.0399502536924533
ITGB3,-0.6293251804976396,0.0400362944140973
SSPN,0.5785087432272054,0.0400655023923562
LSM1,0.2640453633474617,0.0401877078588765
VANGL1,0.349875958500963,0.0402323264434325
ABHD10,0.3925228749628591,0.0402675207433413
WDR47,0.4369244664431839,0.0402914424527558
EGLN3,1.2176141527982305,0.0402955984353965
CXCR3,0.8786330538780343,0.0403142730949037
PNRC2,-0.2519501689760144,0.0403757055829912
TFPI,-0.79936634717206,0.0403779730759476
ST8SIA3,-0.96771201547394,0.0403949427561877
TM9SF4,-0.3615163682495943,0.0404123221763583
RPL10L,-0.9312365323448056,0.0404187998325362
ADAM3A,1.2281308382587288,0.0404345239854251
TLX1,-0.498289184337692,0.0404665383408599
FGF23,1.2409933594560163,0.0405460740334087
CTTN,-1.5362349174354923,0.0406256907322973
PROL1,1.0762231326725704,0.0407645157793165
CSE1L,0.5057461694730323,0.0407941069289577
PPIG,-0.4795112417693801,0.0408057957472922
SLC25A17,-0.5992357062033129,0.0408341283852052
ABI1,0.3208640441675907,0.040943022160712
QTRT1,-1.2758997250263366,0.0409546664546161
HNRNPA0,-0.3427686521007249,0.0409913928696147
OAZ2,-0.3504617114278261,0.0410312205376982
FOS,-1.601148934360893,0.0410409370163813
THEMIS2,0.6062904916542404,0.0410570917210922
RAB14,-0.5024777689599045,0.0410723548649564
GPRC5B,0.6193474560342622,0.0410760246114193
PPP1CA,0.3260979622949023,0.0411107542960305
SERGEF,1.178076512715954,0.0411293078980195
EDEM1,0.4079633137538803,0.0413104381723618
ACADVL,-0.3706683482987039,0.0413254788211332
KRT8P12,1.1027751262897558,0.0413828995555687
SOX2,-1.058798368351682,0.0414353665711789
C11ORF58,-0.2603488845162509,0.0414562501910992
DRG1,-0.2137005081993521,0.0414632675797455
ANP32E,0.4495019330352283,0.0414972244544784
ZDHHC8P1,0.9102418448469152,0.0415291938864758
INA,0.726874477501215,0.0416045825992084
NECAB3,-0.2396689428833891,0.0416134304177305
IFITM1,0.2309852467813353,0.0416549575477634
OR2H2,0.7316329563381796,0.0416597475265949
PLXNA2,1.004515961719877,0.0416694829853794
EIF3G,-0.2337322221922768,0.0417066964701737
TSSK2,1.1992745924875656,0.0417386700321042
HIST1H3B,-0.8397503021522774,0.0418189674038778
FOXG1,0.6372564507047778,0.041852153039497
C11ORF80,1.662725970823559,0.0419360592924187
WTAP,0.4550226505671055,0.042039285188268
LOC441601,0.9875534351137816,0.0420471793128134
STARD13,-0.4418306389488204,0.0420590051436867
NHP2L1,-0.3187205285043859,0.0420711475135936
SEC24A,0.5334542487690683,0.04211561659056
ISOC2,-0.2713995683902475,0.0421317276579209
PRSS3P3,-0.8827270460852823,0.0421911276425468
FCGBP,-1.3376387658028983,0.0422374667936562
RFC5,-0.6441033378280929,0.042258357005282
TFAP4,-0.6829648427287625,0.0422787258522501
ARID5A,-0.6964516264849276,0.0422851916457292
NDUFB11,-0.2095819089898416,0.0423680090170384
MAPK8IP2,-0.5736205425739627,0.0423813860264016
CEBPD,-0.8647691764893919,0.0424669679455831
PCBP1,0.274513960862599,0.0424957014711685
WEE1,1.0089203293257745,0.0425008955366612
NUBP2,-0.440402893450436,0.0425609262353999
ALG9,0.2378524533799382,0.0426957045725794
INO80D,-0.2335458259522562,0.0427369895130959
MON1B,0.3537494554815419,0.0427755621859361
SCP2,0.3189663768161033,0.04288624531407
CLDN11,-0.5995048847348174,0.0429366302097783
GOLIM4,-0.6840247608795158,0.0429477091580813
GTPBP6,-0.1765596711158448,0.043021351493256
ECEL1,0.5542076066720831,0.0430323834824476
NARS2,0.3314314893949159,0.0430335165494743
COL2A1,1.0487552551950747,0.0430476982550825
PADI1,-0.4546901841883857,0.0430534862397877
PQLC2,-0.6007895868331738,0.0430826239818994
SLC25A38,-0.381053535505238,0.0430948149658355
RP5-1118D24.2,-0.3398299662090815,0.0431514413878915
KERA,1.1333845992827358,0.0432784373284109
KBTBD2,0.1930680353011649,0.0433108339486527
TRIP10,-0.3652060640806045,0.0433321471679387
YTHDC2,0.5984493567900913,0.0433575378296394
GPR68,-0.6220685340557601,0.043437439133913
ZNF214,0.697271331227606,0.0435075396995928
PTMS,-1.0455854290659286,0.0435084054309199
GOLGA3,0.2563783654382838,0.0435203155118747
ELMO3,1.0558571442265254,0.0435656418572068
KIAA1614,-0.8021184725563337,0.0436073238512602
MMP11,-0.7638191223139401,0.0436176854343941
SPRED2,-1.1396126566775946,0.043643955793656
PLEK,0.6287155445791992,0.0436470991859329
SLC30A9,0.2438802000758801,0.0436475261482269
SLC6A8,-0.6676162214538,0.0436530008868288
CYP1A2,0.6894095343390969,0.0436972933601219
CST6,1.1265510711826967,0.0436998869186945
TAS2R3,-0.1559428502544713,0.0437659106602775
MID1IP1,0.2563759753542278,0.0437748767403871
PLEKHA4,-1.0750939261084422,0.0437783950444464
MTMR9,0.2821868203242346,0.0438459676193279
KRIT1,0.6707392736668272,0.0438485016075654
METTL22,-0.2051921976282198,0.0438535265439651
CST7,0.908397932999609,0.0438941696193809
MAP3K9,1.120112786604632,0.0439352954275804
BTN3A3,1.2178981151603754,0.0439393194408443
POLE2,0.2906233707530825,0.0439683204926556
EPN3,-0.4592689779737626,0.0440112440967493
SPRR3,-0.8443252674287054,0.0440186412004088
FAM193B,-0.2564546717129747,0.0440286455654937
HNRNPH3,-0.4056278861998734,0.0440488410642907
ANK1,1.0224453628698136,0.0442151388467857
KAZALD1,-0.5202958615086102,0.0442675581017641
ARL3,0.7429974947203979,0.0443111834830069
S100A11,0.3618372084984091,0.0443176628498927
ZNF430,0.2210820383555845,0.0443259582313808
RGCC,-0.5463731728722419,0.0443783094576534
RP3-522P13.1,-0.5887465205831193,0.0443825487745352
NFIX,-0.7932810422504923,0.0444072079697253
ITPR2,0.401878323292629,0.0445218070416239
KIF5B,0.4296673267447559,0.0445978936943797
MARCKSL1,0.6835084645876819,0.0446460472816771
CSNK2A2,-0.3808343775227456,0.04469932093232
PGK2,0.5746168012805981,0.0447675940883477
OR7E156P,0.3817833329675544,0.0448030493409785
ZNF23,0.5093449919856807,0.044817905056276
PSME4,-0.471138419564463,0.0449301033244747
PDCD11,-0.436843407235699,0.0449736156906967
GMIP,0.9799776287708468,0.0450110252755119
OPRL1,-0.7744272571136772,0.0450382879384554
PDP1,0.544323763231831,0.0450883342921162
CYP7B1,0.5122713306204023,0.0451252652808566
PEX5,-0.8993493233049019,0.0451795871378844
ARHGAP32,-0.939758187063358,0.0452018414243445
FAU,0.1878194835767548,0.045225488793012
AKR1C1,-1.279898848688778,0.0453728530532533
SMARCA2,-0.8253036426234059,0.0454250662832517
BAX,-0.5652982364468873,0.0454286068804712
ZFX,1.2118950378105129,0.0454673769630651
ABCA2,-0.8147147038559632,0.0454904232444357
ARHGEF12,1.0394113959243252,0.0456038482321246
DMWD,-0.7210495433491975,0.0456882759146018
ITGB7,1.3119427570694135,0.0456886395583862
SYN1,0.9107388332021022,0.0456971493306275
HIRA,-0.4242955382672395,0.0457445547414624
SEC62,0.2034038711706731,0.0457920922369589
MPDU1,-0.2780112054924988,0.0458493911757462
GPR144,-1.1081884477758583,0.0459116580695202
C1ORF216,0.2859030121139252,0.0459366613499505
C9ORF40,0.4573224818301282,0.0459709103861155
PWAR5,0.9576336447780704,0.0460029341364768
SMG9,-0.2770076380211757,0.0460619532029511
PDZD7,0.6620312065866232,0.0460729479486618
PTGER4P2-CDK2AP2P2,-0.9159455784310584,0.0461315715547917
ACTR2,-0.477827146104735,0.0461489778450333
CLDN3,-0.6957967155622073,0.0461620297940953
SNORA21,-1.1676966230217287,0.0461738820799423
BAGE,1.24083212701513,0.0461913805821103
PREPL,0.3315973652700528,0.0462076158427297
PAAF1,0.3408598848001212,0.0462094982449415
OR2B6,0.988904574373514,0.04622078958599
SCNN1D,-0.644921390899591,0.0462435358269936
MT1M,-0.9407633178171864,0.0462884174100629
DSG1,-1.030715581539134,0.0463370571321158
CNIH4,-0.3013772491425861,0.0463663722926622
